comment,complaint_cluster
للأسف كانت الفطيرة متبهدلة جدًا كأنها اتقلبت ومفعصة، وكانت باردة اوي سخناها مرتين,
الاكل طعمه مش حلو خالص,
كنت طالبة بيتزا ايطالى وفطير .. وفتحت العلب لقيت الاكل مدلوق على بعضه.. العلبة ضعيفة والدليفرى اكيد شال البيتزا غلط.. المنظر كان مقرف..,جودة_المنتج
So saltyy,
طعم مش حلو المرة دي,
الفطير جاي معجن و متني كله لتحت و منظره مقزز جداا,
الاورد جيه غلط والأكل مش حلو وكمان اخد زيادة فوق السعر اللي موجود في الابليكشن,
ew,
أسوأ اوردر جالى من حمزة .. فطيرة بارده .. و غلط .. كنت طلباها فراخ جاتلى فراخ كرسبى و كانت ناشفه و سيئه جدا,
الفطيرة رفيعه جدا جدا,
الاكل ساقع,
الاكل بارد جدا و الفطير عجينة,
بعمل تم التحضير و يقول جارى التوصيل و يفضل كد ساعة,
الاكل كان بارد مش سخن,
👌,
سيئ جدا و بارد,
البيتزا الرانش وحشة,جودة_المنتج
احذرو يا مستخدمين المنيوز مطعم حمزه ولا يغرنكم البرومو كود و خصم ال30 جنيه,
شاورما كيزر مش حلوه,
اتأخر و الفطيره اتغلبطت في العلبه و الاكل برد,
فطيره الكريسبى الكيرى لم تكن جيده,
الكيرى كانت قليلة جدا والسجق طعمة عادى حلوة بس مش اوى,
طعم سئ، الاكل بارد جدا,
فطيرة سكر وحشة بجد وفتة الشاورما الرز كان ناشف زى ما يكون مش مستوى كويس او باقى من امبارح او محطوط فى التلاجة المهم ان طعمه كان وحش جدااا,جودة_المنتج
طلبت بسمتي فرن حمزه و حواوشي ايطالي سجق مشكل البسمتي عادي جدا و في اماكن بتعمله بنص السعر ده و افضل و الهوت دوج اللي فيه رديييييئ جدا اما الحواوشي الايطالي جاي فيه معجون سجق و لا اسوء اوردر اتكلف 172 جنيه في مطاعم عاديه ممكن تقدم باقل من نص السعر طا...,
الكريب الهوت دوج محروق,
سىء,
خدمة غاية في السوء وعدم احترام مشترك بين المطعم (حمزة) ومقدم الخدمة (المينيوز) تجربة لن أكررها بكل تأكيد.,
طالب شاورما فرخ طلعة وحشه جدًا وشاورما لحمه ناشفة وملهاش اي طعم . وقبل كده فطير سجق وحشه وفطير سكر بايت ومش مستوي,جودة_المنتج
غالي و السعر في الايصال غير السعر في الابلكيشن,السعر
طعمو كان سئ جدا جدا,
Greatt,
الاوردر ماجاش بعد ٣ ساعات انتظار و ضيع علىّ فرصة طلب اوردر تانى، و تانى تانى مرة تحصل من مطعم مختلف الواحد مش هيطلب من برنامج منيو ده تانى،هم مالهمش حكم على المطاعم,
كويس بس السجق مفروم بزياده لكن اجمالي النوصيل و الكواليتي هايل,
انا منت طالب فطير شرقي الي جالي بيتزا شرقي,
لم يكن جيد,
مالح جدا,
الفطير سجق بالكيري مفيهاش كيري او جبن تقريبا ده تعليقي الوحيد,
طلبت كايزر شاورما فراخ بس جالي لحمة!!,
عاوز حقى يامطعم يازباله وياخدمه عملاء معندهمش ضمير,
الاكل من مطعم حمزه فلوس بتترمى فالارض اوعوا حد يجرب فرع ش النصر,
لو فى اقل من تقييم صفر ادهوله مطعم زباله,
ده شكل الاكل البى هتجيوه من حمزه وبما تتصلوا تشتموا هيقولوا انكم اعملتوا كده وميرجعللكشً حقك لاهو ولا المنيوز اللى رمانى وسابنى ليهم,
مطعم حمزه ياجماعه بيتهمنى انى بوظت الفطيره عشان جاتلى بايظه وطلبت ارجعها واخد حقى بقالى اربع ساعات,
حسبى الله ونعم الوكيل فصاحب مطعم حمزه وفكل جنيه دخل جيبه حرام منى,
مطعم حمزه شارع النصر بالمعادي افشل مطعم تاكل منه وتضيع فلوسك عليه هدمه عملاء فاشله وقليله الزوق,
اوعوا حد يطلب من المطعم الزياله ده هتر فلوسك فالارض يجد والله بو هيجيبولى اكل بيلاش مهاكله شويه نصابين والله وحسبى الله ونعم الوكيل فيكم واحد واحد وفصاحب المطعم اللى اقتكرته محترم وبيتقى ربنا,
ازبل مطعم تاكلوا منه وافشل برنامج المنيوووووز ياجماعه بجد الاتينن افشل من بعض,
تخيل ده فطيره مشكل جبن شرقى مطالب تفتح العلبه وتاكلها كده وبارده مجلده كمان واشتكيت وبقالى تلات ساعات مشتنى حقى وفلوسى وحد يجى ياخد الاكلً ومحدش عبرنى منهم وخدمه العملاء القذره بتقولى ميمكن انت اللى عملت كده ياوسخ خلق الله حسبى الله ونعم الوكيل فيكم...,
مطعم وسخ وكل اللى شغالين فين مش محترمين وخدمه عملاء قذره كلمونى بيقولوا ميمكن استلمت انت الفطيره وقلبتها وبوظتها بالشكل ده ورافضين يبعتوا حد ياخدها ويجيب فلوسى وحقى منهم اقسم بالله ازيل مطعم اتعاملت معاه عالم معفنه كلهم بصاحبه كمان اللى مشغل ناس ح ز...,السعر
المطعم فاشل فاشل فشل زريع كلمت الابلكيشن وبلغتهم ان الفطيره جايه بايظه وكأنها دايس واحد عليها وقالو المطعم هيبعت الفلوس بقالى ساعتين مستنى وكل خمس دقابق اتثل ومجابوش حقى,
الطلب وصل متاخر بعد ساعتين والساندوتشات بارده,
طلبت بيتزا سي فود جاتلي عبارة عن عجينة مافيهاش غير اربع قطع جمبو ريحته وحشة و دراي و البيتزا مافيهاش ملح و معجنة و باردة اسواء تجربة بصراحة,جودة_المنتج
الاكل بارد جدا وطعمه مش حلو بسبب البروده,
فطيرة السجق مالح جدا,
عجبنة الحواوشي من الداخل لم تستوي كنت باكل عجينة دي مش اول مرة علي فكرة سئ للغاية,
الفراخ بايتة و مش مشوية اصلا في النجريسكو خدمة زفت!!,
الفطيره بارده جدا وقيمه التوصيل عاليه جدا,
"الاكل بارد،الطعم سئ جدا, والسعر غالي علي الحجم و الطعم ده I don't recommend this restaurant",السعر
اكل سى جدا لاول مره الخاجه معموله متكروته وملهاش طعم ومكونات المكرونه لاول مره وحشه,جودة_المنتج
متأخر وغالي,السعر
الاكل مبقاش حلو زي الاول خالص,
جميل جداااااا,
زى الزفت,
Ggg,
الاكل جاي بارد و بايت و طعمه سئ جدا,
اسؤ اوردر,
zy el fol,
اسوء فطيره اكلتها في حياتي، مطعم قليل الذوق و محدش اهتم بالشكوى,
تجنن,
وصل الاكل بارد تلج وسئ جدااا وكميات الاكل قليله,
جوده الطعام سيئه جدا لا انصح بالتعامل معه اطلاقا,
شفت فيديو لعمرو شريف جاب الشجق و لقي فيها عضم.. قلنا يمكن خطا لكن اطلبها و تجيلي بالعضم برده لا يبقي كوليتي زي الزفت,
الفراخ اللي في النجرسكو كانت مش طازه علي غير العاده,
القيمة في الفاتورة مختلفة عن ابليكشن المنيو,
الاكل بارد جدااا مش كويس والسعر غير ع ابلكيشن,جودة_المنتج
الاكل جاي بارد جدا جدا ولاسف مش معمول كويس عالنار,
الاكل بارد جدا وشاورما قليلة جدا,
الكفته و الفراخ حاجه كده ملهاش حل تتبيله جامده بس الفراخ صغيره و الرز البسمتي ممكن يكون افضل من كده,
تانى مره الحساب بيجى اغلى من المكتوب هنا على البرنامج,
اكل سيء وميستاهلش الفلوس بصراحه ودي تاني مره مش اول مره اجربه ونفس الجوده السيئه,
الاكل وحش جدا مقارنه بنفس الاوردر من نفس المطعم طعام الكفته وحش جدااات,جودة_المنتج
مطعم زي الزفت الاكل جه بارد والبيتزا مفيش ريحة صوص الرنش واخر ارف ليه تبيعوا سمعة المنيو مع ناس مستهتر كده,
