comment,complaint_cluster
"very bad quality, tiny amounts, very expensive. i'm very surprised that there are customers still going there. (abou shakra city stars)",Quality price
amazing taste but highly expensive,price
Worst call Center ever they left on the phone and kept receiving calls and didn't even apologise and short number is always down,
"Over priced and the same taste of the same items for decades, they need to update or they will keep losing market shares",
they cheat on the weights of kabab and kofta and i end up paying alot and in the end less food,
"Abu shakra especially Merghany branch is my base for kabab and kofta, very clean bitilo meat well grilled i dont use delivery for such food cause if you are paying and you will i would like to be on top of it from stat to end , so if i want to deligh...",
"Chicken paneh sandwich was very tasty, try it at mall of Arabia",
very bad quality very expensive,Quality price
"Way too expensive for normal quality food, chicken was ok, salads not good, rice was boring, hawawshi was good but also way too expensive",price
Worst restaurant ever! I ordered Tropical grilled chicken meals and they delivered some chicken pieces and awful red rice and when I called to complain they told me they ran out of Basmati rice and Turkish bread and they charged us for them... so the...,
"mediocre grill , still a beautiful place to be in and the service is ok",
Food is very bad quality and expensive. They need to rethink a proper strategy to retain the bad image!!,Quality price
Too bad. It's expensive and the food quality sucks,price
"People who used to eat Abu Shakra in the 1980's were very high class and celebrities. It was one of the best and most esteemed restaurants, I don't know what happened its a shame.",
"go to your local butcher and ask them to cook for you, it will be waaay better and waaay less expensive.. There's nothing special about the place anymore.. i think it used to be good before i was born or sth but definitely not now",price
Great,
Good,
it was not taste as used,
Late,
The order came after 2 hours and it was cold.,
The promocode i have applied hasn’t been gained.,
Not that delicious and expensive (value to money doesn’t make any sense),price
It’s not the usual one we order not taste or packaging,
I didn’t receive any orders,
speedy and excellent service and delivery,
"I ordered a Negresco, but it had a lot of vegetables.",
Ingredients quality is quite good according to the prices. Tastes better than what I was expecting. The only note I could say is the portions are a little smaller than expected.,
a bit cold,
the order was missing the coleslaw,
Fast delivery,
It was so greasy,
very bad,
good variety . .,
The tom yum soup is beyond horrible it has nothing to do with the original one The sushi is ok and Kinda poor and over priced for the quality they are offering The chopsticks is worst quality ever seen in Egypt or even abroad .. and bounce they don...,
very good but late,
good,
very nice,
perfect varaity,
great,
so far so good,
delicious,
Rice is not fresh not for all rolls to be honest Tuna is not fresh,
items missing,
"Very bad experience, the chicken noodles barely had any chicken nor vegetables, the salad had no beans nor corn nor sauce, vegetables spring rolls didn’t have enough vegetables and the taste was like flour, the soup tasted rancid and stingy. I feel s...",
Best sushi really I love it .,
amazing 😍,
amazing,
good,
thanks 🙏,
Sushi was perfect . .,
This is baddd,
Verrry bad not cooked foood and the noodles I think they got me from someone didn’t finish his food the meat is chewing not. Coooked,
Really good,
"small pieces, no fish. everything you wouldn’t wish for",
smaller sushi pieces,
worst sushi I have ever tasted,
recommended,
Terrible experience. 1. Incredible amount of rice vs filling 2. All sauces were leaking and sticky 3. Drinks that arrived aren't what we ordered 4. Packaging needs immediate improvement,Defective
delicious,
Worst sushi my stomach killed me,
"Order was missing half the pieces, and when we complained it arrived after we had already finished dining.",
Poor sushi taste,
Literally tried to call the restaurant 3 times and no respond and my delivery was late for 25 min!,Delivery
The taste of the food wasnt fresh and packaging wasnt good,
The shrimp noodles should have been with shrimp tempura instead it came with normal cooked shrimps,
order delays and no answer from the restaurant,
"Very bad experience. Order was missing something. I asked for a refund on the missing item, and I still did not receive it after 1 week. Food tastes awful. If you are a sushi person, for sure do not order from here.",Missed_item
The order didn't arrive!!,
"I chose the Tom Yum soup which was: 1) to the eye, very poor; 4 mushroom slices and 4 mini shrimps swimming in a reddish broth; and 2) to the taste, inedible. Report when the dish is spicy, it's the least you can do. I am extremely disappointed. That...",
"The food is really shit it came from another restaurant and the shrimp was not fresh and dull and the noodles is salty and taste horrible, i will never order from them again and don’t recommend it",
"didn't accept the order as it came after 2 hrs from placing the order, and the call centre agent was rude",
not good not fresh,
"Mediocre fillings, bland taste, terrible sauces and ginger. 3 stars is actually me being kind.",
dry meat semi raw,
Terrible food please avoid by all means,
To7faaaa so good quality i love it will order again,
Excellent,
food was delicious and healthy but came late,
so great 👍 best and tasty food ever thanks,
best restaurant ever every time make me happy ☺️,
I love 💝 the taste and the package was nice,
very nice taste fast delivery high quality 😋,
so nice I will order again sure love it ❤️,
Good,
"The Seafood Soup Was Amazing And Full Of Shrimp , Calimary , Crab , etc...",
sushi was wonderful very good price for the sushi thanks,
